Gene,ModelName,Beta,FDR,Significant
TGIF2-RAB5IF,OMM23,0.17923,0.84283,0
TGIF2-RAB5IF,OMM25,-0.052547,0.95491,0
TGIF2LX,921,0.23826,0.85227,0
TGIF2LX,Mel202,0.22474,0.56705,0
TGIF2LX,Mel270,0.037854,0.94922,0
TGIF2LX,Mel285,0.0029139,0.98114,0
TGIF2LX,MP38,-0.015193,0.98893,0
TGIF2LX,MP41,0.15125,0.6698,0
TGIF2LX,MP46,0.1044,0.84778,0
TGIF2LX,OMM1,0.086765,0.89085,0
TGIF2LX,OMM23,0.10913,0.82996,0
TGIF2LX,OMM25,0.34338,0.15777,0
TGIF2LY,921,0.42285,0.59264,0
TGIF2LY,Mel202,0.10879,0.84668,0
TGIF2LY,Mel270,0.15557000000000001,0.73096,0
TGIF2LY,Mel285,0.22866,0.69682,0
TGIF2LY,MP38,0.0044004,0.99265,0
TGIF2LY,MP41,0.069785,0.88932,0
TGIF2LY,MP46,-0.05,0.93673,0
TGIF2LY,OMM1,0.18738,0.60089,0
TGIF2LY,OMM23,-0.010118,0.99436,0
TGIF2LY,OMM25,0.17237,0.69118,0
TGM1,921,0.13001,0.92133,0
TGM1,Mel202,0.06159,0.8767,0
TGM1,Mel270,-0.077007,0.91781,0
TGM1,Mel285,-0.077271,0.86493,0
TGM1,MP38,-0.071706,0.91018,0
TGM1,MP41,-0.10222,0.85473,0
TGM1,MP46,-0.098116,0.80585,0
TGM1,OMM1,-0.19942,0.76523,0
TGM1,OMM23,-0.14268,0.83625,0
TGM1,OMM25,-0.47445,0.30459,0
TGM2,921,0.33518,0.60433,0
TGM2,Mel202,0.14012,0.67679,0
TGM2,Mel270,0.04741,0.89703,0
TGM2,Mel285,0.02997,0.99298,0
TGM2,MP38,0.074212,0.8381,0
TGM2,MP41,0.03393,0.9218,0
TGM2,MP46,-0.026106,0.95993,0
TGM2,OMM1,0.14359,0.61465,0
TGM2,OMM23,0.03441,0.95082,0
TGM2,OMM25,0.17939,0.50023,0
TGM3,921,0.50592,0.24676,0
TGM3,Mel202,0.048514,0.90033,0
TGM3,Mel270,0.21343,0.38756,0
TGM3,Mel285,0.021683,0.99755,0
TGM3,MP38,0.10707,0.73041,0
TGM3,MP41,0.11663,0.65604,0
TGM3,MP46,0.038693,0.95078,0
TGM3,OMM1,0.1403,0.62803,0
TGM3,OMM23,0.14316,0.58591,0
TGM3,OMM25,0.12447,0.71288,0
TGM4,921,0.24178,0.7765,0
TGM4,Mel202,0.033937,0.92407,0
TGM4,Mel270,0.092413,0.80905,0
TGM4,Mel285,0.13834,0.80458,0
TGM4,MP38,0.011999,0.97499,0
TGM4,MP41,-0.022383,0.9882,0
TGM4,MP46,0.041014,0.94678,0
TGM4,OMM1,0.12443,0.69057,0
TGM4,OMM23,0.15106,0.54816,0
TGM4,OMM25,0.13767,0.6661,0
TGM5,921,0.38571,0.49234,0
TGM5,Mel202,0.19821,0.47151,0
TGM5,Mel270,0.13799,0.66667,0
TGM5,Mel285,0.26657,0.43094,0
TGM5,MP38,0.04701,0.91224,0
TGM5,MP41,0.055403,0.86803,0
TGM5,MP46,0.035733,0.95388,0
TGM5,OMM1,0.10741,0.75736,0
TGM5,OMM23,0.11872,0.69708,0
TGM5,OMM25,0.098356,0.79876,0
TGM6,921,0.39403,0.47627,0
TGM6,Mel202,0.23654,0.33934,0
TGM6,Mel270,0.23043,0.32575,0
TGM6,Mel285,-0.0067821,0.96935,0
TGM6,MP38,0.033398,0.93672,0
TGM6,MP41,0.076334,0.80778,0
TGM6,MP46,0.066402,0.88977,0
TGM6,OMM1,0.25863,0.14713,0
TGM6,OMM23,0.30774,0.032374,0
TGM6,OMM25,0.19991,0.41573,0
TGM7,921,0.30031,0.67203,0
TGM7,Mel202,-0.062055,0.96688,0
TGM7,Mel270,-0.07531,0.91905,0
TGM7,Mel285,0.11942,0.85625,0
TGM7,MP38,-0.02075,0.98558,0
TGM7,MP41,-0.054474,0.94205,0
TGM7,MP46,0.068806,0.88445,0
TGM7,OMM1,-0.062541,0.9592,0
TGM7,OMM23,0.066473,0.87275,0
TGM7,OMM25,-0.053169,0.96608,0
TGOLN2,921,0.19101,0.85279,0
TGOLN2,Mel202,0.018032,0.94986,0
TGOLN2,Mel270,-0.0071736,0.9889,0
TGOLN2,Mel285,0.052548,0.96849,0
TGOLN2,MP38,-0.07067,0.91204,0
TGOLN2,MP41,-0.026048,0.98317,0
TGOLN2,MP46,-0.18863,0.49146,0
TGOLN2,OMM1,-0.0034271,0.98704,0
TGOLN2,OMM23,0.0040491,0.98493,0
TGOLN2,OMM25,0.045869,0.91762,0
TGS1,921,-0.42606,0.47098,0
TGS1,Mel202,-0.5335,0.2725,0
TGS1,Mel270,-0.61292,0.13287,0
TGS1,Mel285,-0.22746,0.54043,0
TGS1,MP38,-0.445,0.14286,0
TGS1,MP41,-0.48713,0.14264,0
TGS1,MP46,-0.062039,0.89345,0
TGS1,OMM1,-0.40622,0.40037,0
TGS1,OMM23,-0.25124,0.65463,0
TGS1,OMM25,-0.51231,0.25172,0
TH,921,-0.36527,0.55757,0
TH,Mel202,-0.085298,0.93787,0
TH,Mel270,-0.043331,0.968,0
TH,Mel285,-0.2297,0.5347,0
TH,MP38,-0.049759,0.9397,0
TH,MP41,-0.0010805,0.97895,0
TH,MP46,-0.0094149,0.97961,0
TH,OMM1,-0.11559,0.89143,0
TH,OMM23,0.026249,0.96456,0
TH,OMM25,-0.12194,0.875,0
THADA,921,0.10754,0.9468,0
THADA,Mel202,0.20607,0.44764,0
THADA,Mel270,-0.17762,0.77576,0
THADA,Mel285,-0.082987,0.85405,0
THADA,MP38,-0.028663,0.97242,0
THADA,MP41,0.059917,0.85661,0
THADA,MP46,0.01818,0.97821,0
THADA,OMM1,-0.058627,0.96279,0
THADA,OMM23,-0.013235,0.99872,0
THADA,OMM25,-0.1301,0.86234,0
THAP1,921,-0.72119,0.035836,1
THAP1,Mel202,-1.2058,0,1
THAP1,Mel270,-1.1958,0,1
THAP1,Mel285,-0.41123,0.051364,0
THAP1,MP38,-0.39939,0.063576,0
THAP1,MP41,-0.38439,0.12792,0
THAP1,MP46,-0.075748,0.8107,0
THAP1,OMM1,-0.95358,0,1
THAP1,OMM23,-0.72498,0.011111,1
THAP1,OMM25,-0.86767,0,1
THAP10,921,0.43133,0.40439,0
THAP10,Mel202,0.088582,0.81639,0
THAP10,Mel270,0.2109,0.39661,0
THAP10,Mel285,0.099835,0.89923,0
THAP10,MP38,0.08719,0.80094,0
THAP10,MP41,0.14649,0.53853,0
THAP10,MP46,0.057856,0.90883,0
THAP10,OMM1,0.14994,0.58905,0
THAP10,OMM23,0.13503,0.62068,0
THAP10,OMM25,0.073569,0.85654,0
THAP11,921,-0.003446,0.97463,0
THAP11,Mel202,-0.45242,0.3916,0
THAP11,Mel270,-0.12733,0.85062,0
THAP11,Mel285,-0.039948,0.92385,0
THAP11,MP38,-0.26334,0.47526,0
THAP11,MP41,-0.28594,0.46896,0
THAP11,MP46,-0.075358,0.86322,0
THAP11,OMM1,-0.19654,0.76871,0
THAP11,OMM23,-0.54323,0.21352,0
THAP11,OMM25,-0.1203,0.87721,0
THAP2,921,-0.23746,0.73512,0
THAP2,Mel202,0.29808,0.14862,0
THAP2,Mel270,0.11918,0.72548,0
THAP2,Mel285,0.2812,0.38803,0
THAP2,MP38,0.1226,0.65833,0
THAP2,MP41,0.12561,0.61968,0
THAP2,MP46,0.012133,0.98673,0
THAP2,OMM1,0.096296,0.79877,0
THAP2,OMM23,-0.10728,0.88995,0
THAP2,OMM25,0.1539,0.60076,0
THAP3,921,0.12606,0.92459,0
THAP3,Mel202,0.055656,0.88863,0
THAP3,Mel270,0.17961,0.51815,0
THAP3,Mel285,0.21992,0.58548,0
THAP3,MP38,-0.10064,0.8532,0
THAP3,MP41,0.057232,0.86346,0
THAP3,MP46,0.022343,0.9721,0
THAP3,OMM1,0.091259,0.81094,0
THAP3,OMM23,-0.014944,0.99573,0
THAP3,OMM25,-0.027466,0.98843,0
THAP4,921,0.086518,0.93828,0
THAP4,Mel202,0.048216,0.8189,0
THAP4,Mel270,0.038271,0.86166,0
THAP4,Mel285,-0.08832,0.75667,0
THAP4,MP38,0.089707,0.62623,0
THAP4,MP41,0.079437,0.65049,0
THAP4,MP46,0.067923,0.80449,0
THAP4,OMM1,0.095812,0.62777,0
THAP4,OMM23,0.078951,0.69949,0
THAP4,OMM25,0.092393,0.66557,0
THAP5,921,-0.70849,0.16302,0
THAP5,Mel202,-0.56691,0.24037,0
THAP5,Mel270,-0.42708,0.36292,0
THAP5,Mel285,0.050701,0.96949,0
THAP5,MP38,-0.16574,0.71537,0
THAP5,MP41,-0.25031,0.53689,0
THAP5,MP46,-0.064604,0.88794,0
THAP5,OMM1,-0.28006,0.62381,0
THAP5,OMM23,-0.10222,0.8993,0
THAP5,OMM25,-0.47201,0.30687,0
THAP6,921,-0.28386,0.67241,0
THAP6,Mel202,-0.023041,0.99736,0
THAP6,Mel270,-0.065263,0.93514,0
THAP6,Mel285,-0.16924,0.68377,0
THAP6,MP38,-0.055124,0.93203,0
THAP6,MP41,0.0279,0.93299,0
THAP6,MP46,-0.037501,0.94383,0
THAP6,OMM1,-0.042935,0.97527,0
THAP6,OMM23,-0.057643,0.96329,0
THAP6,OMM25,0.045396,0.91789,0
THAP7,921,-0.03418,0.95258,0
THAP7,Mel202,0.028258,0.93516,0
THAP7,Mel270,0.022599,0.94515,0
THAP7,Mel285,0.045527,0.97626,0
THAP7,MP38,0.10248,0.74821,0
THAP7,MP41,0.05395,0.87197,0
THAP7,MP46,0.055937,0.91321,0
THAP7,OMM1,0.20287,0.33426,0
THAP7,OMM23,0.086732,0.81524,0
THAP7,OMM25,0.206,0.38397,0
THAP8,921,0.22755,0.79852,0
THAP8,Mel202,0.086848,0.8208,0
THAP8,Mel270,0.067729,0.86017,0
THAP8,Mel285,0.22174,0.57822,0
THAP8,MP38,0.10338,0.746,0
THAP8,MP41,0.09604,0.72983,0
THAP8,MP46,0.052998,0.91986,0
THAP8,OMM1,0.089983,0.81478,0
THAP8,OMM23,0.040808,0.9342,0
THAP8,OMM25,0.081256,0.83789,0
THAP9,921,0.24585,0.77176,0
THAP9,Mel202,0.20551,0.45008,0
THAP9,Mel270,-0.055904,0.95017,0
THAP9,Mel285,-0.21129,0.58373,0
THAP9,MP38,-0.013275,0.99258,0
THAP9,MP41,-0.06865,0.91768,0
THAP9,MP46,-0.029332,0.95275,0
THAP9,OMM1,-0.15383,0.83753,0
THAP9,OMM23,-0.029311,0.9842,0
THAP9,OMM25,-0.050622,0.96926,0
THBD,921,0.58095,0.14118,0
THBD,Mel202,0.048794,0.89959,0
THBD,Mel270,0.085217,0.82466,0
THBD,Mel285,-0.021526,0.94559,0
THBD,MP38,-0.018173,0.98884,0
THBD,MP41,-0.034149,0.97059,0
THBD,MP46,-0.01718,0.96984,0
THBD,OMM1,0.10652,0.76147,0
THBD,OMM23,0.19339,0.35164,0
THBD,OMM25,0.1412,0.65275,0
THBS1,921,0.29558,0.68035,0
THBS1,Mel202,0.21733,0.40881,0
THBS1,Mel270,0.12382,0.71224,0
THBS1,Mel285,0.20145,0.64197,0
THBS1,MP38,0.064193,0.86985,0
THBS1,MP41,0.048041,0.88817,0
THBS1,MP46,0.032243,0.96007,0
THBS1,OMM1,0.073587,0.85966,0
THBS1,OMM23,0.071148,0.86306,0
THBS1,OMM25,0.088658,0.82258,0
THBS2,921,0.65937,0.054299,0
THBS2,Mel202,0.27378,0.21673,0
THBS2,Mel270,0.23022,0.32575,0
THBS2,Mel285,0.28894,0.36069,0
THBS2,MP38,0.1168,0.68833,0
THBS2,MP41,0.20099,0.31185,0
THBS2,MP46,0.16717,0.4689,0
THBS2,OMM1,0.23039,0.22603,0
THBS2,OMM23,0.21295,0.26244,0
THBS2,OMM25,0.30091,0.092199,0
THBS3,921,-0.13625,0.85356,0
THBS3,Mel202,-0.43608,0.41495,0
THBS3,Mel270,-0.22088,0.70387,0
THBS3,Mel285,-0.11132,0.79622,0
THBS3,MP38,-0.18324,0.67964,0
THBS3,MP41,-0.024469,0.98616,0
THBS3,MP46,-0.14871,0.63766,0
THBS3,OMM1,-0.17449,0.80712,0
THBS3,OMM23,-0.11537,0.87675,0
THBS3,OMM25,-0.18346,0.78209,0
THBS4,921,0.0041439,0.97992,0
THBS4,Mel202,0.022032,0.94518,0
THBS4,Mel270,-0.2005,0.73663,0
THBS4,Mel285,-0.075109,0.86858,0
THBS4,MP38,-0.022967,0.98141,0
THBS4,MP41,-0.028132,0.97821,0
THBS4,MP46,-0.025314,0.96007,0
THBS4,OMM1,-0.10323,0.90792,0
THBS4,OMM23,0.0099076,0.98227,0
THBS4,OMM25,-0.28068,0.61813,0
SPMAP2,921,0.3001,0.673,0
SPMAP2,Mel202,0.1581,0.61987,0
SPMAP2,Mel270,0.19297,0.47161,0
SPMAP2,Mel285,0.35162,0.17607,0
SPMAP2,MP38,-0.0013426,0.99258,0
SPMAP2,MP41,0.069293,0.83138,0
SPMAP2,MP46,0.077757,0.86215,0
SPMAP2,OMM1,0.14622,0.60143,0
SPMAP2,OMM23,0.14874,0.56116,0
SPMAP2,OMM25,0.098714,0.79769,0
SPMAP2L,921,0.14455,0.90472,0
SPMAP2L,Mel202,0.027481,0.93589,0
SPMAP2L,Mel270,-0.035476,0.97902,0
SPMAP2L,Mel285,0.16306,0.75269,0
SPMAP2L,MP38,-0.036447,0.96103,0
SPMAP2L,MP41,-0.0025221,0.98177,0
SPMAP2L,MP46,0.028882,0.96396,0
SPMAP2L,OMM1,-0.060404,0.96068,0
SPMAP2L,OMM23,-0.040527,0.97829,0
SPMAP2L,OMM25,-0.058363,0.95909,0
THEM4,921,-0.085612,0.90184,0
THEM4,Mel202,-0.006258,0.98232,0
THEM4,Mel270,-0.039943,0.97256,0
THEM4,Mel285,-0.11795,0.78528,0
THEM4,MP38,0.0086791,0.98029,0
THEM4,MP41,-0.072134,0.91199,0
THEM4,MP46,0.10262,0.77919,0
THEM4,OMM1,0.0021779,0.98005,0
THEM4,OMM23,-0.059465,0.96143,0
THEM4,OMM25,-0.16364,0.81309,0
THEM5,921,0.010649,0.98764,0
THEM5,Mel202,-0.15025,0.85911,0
THEM5,Mel270,-0.075993,0.92275,0
THEM5,Mel285,-0.062308,0.90404,0
THEM5,MP38,-0.12878,0.81931,0
THEM5,MP41,6.8692e-4,0.98599,0
THEM5,MP46,-0.045415,0.93523,0
THEM5,OMM1,0.012868,0.97627,0
THEM5,OMM23,-0.03385,0.97989,0
THEM5,OMM25,0.079431,0.86985,0
THEM6,921,-0.019013,0.96397,0
THEM6,Mel202,-0.70573,0.11702,0
THEM6,Mel270,0.25183,0.24051,0
THEM6,Mel285,0.057627,0.96024,0
THEM6,MP38,-0.11781,0.82409,0
THEM6,MP41,-0.1904,0.65814,0
THEM6,MP46,-0.038047,0.94207,0
THEM6,OMM1,0.11243,0.73835,0
THEM6,OMM23,0.14009,0.60077,0
THEM6,OMM25,0.13369,0.67957,0
THEMIS,921,0.23164,0.79236,0
THEMIS,Mel202,0.23038,0.36131,0
THEMIS,Mel270,0.11533,0.74053,0
THEMIS,Mel285,0.31732,0.2751,0
THEMIS,MP38,0.081359,0.82027,0
THEMIS,MP41,0.23648,0.17145,0
THEMIS,MP46,-0.034258,0.94785,0
THEMIS,OMM1,0.25004,0.16389,0
THEMIS,OMM23,0.18331,0.389,0
THEMIS,OMM25,0.24565,0.23419,0
THEMIS2,921,0.082812,0.9609,0
THEMIS2,Mel202,0.19898,0.408,0
THEMIS2,Mel270,0.187,0.41646,0
THEMIS2,Mel285,0.23011,0.48514,0
THEMIS2,MP38,-0.0067712,0.99695,0
THEMIS2,MP41,0.11394,0.62529,0
THEMIS2,MP46,0.095678,0.76812,0
THEMIS2,OMM1,0.127,0.62754,0
THEMIS2,OMM23,0.0037532,0.98313,0
THEMIS2,OMM25,0.17277,0.45753,0
THG1L,921,-0.5054,0.36262,0
THG1L,Mel202,-0.63993,0.16717,0
THG1L,Mel270,-0.58284,0.15399,0
THG1L,Mel285,-0.16507,0.69405,0
THG1L,MP38,-0.21086,0.61072,0
THG1L,MP41,-0.41654,0.21987,0
THG1L,MP46,-0.28488,0.1581,0
THG1L,OMM1,-0.93004,0.016107,1
THG1L,OMM23,-1.0291,0.014062,1
THG1L,OMM25,-0.71186,0.092593,0
THNSL1,921,0.028035,0.9966,0
THNSL1,Mel202,0.22738,0.36993,0
THNSL1,Mel270,0.19146,0.4759,0
THNSL1,Mel285,0.30231,0.31811,0
THNSL1,MP38,0.26838,0.053425,0
THNSL1,MP41,0.23192,0.18586,0
THNSL1,MP46,0.16906,0.45783,0
THNSL1,OMM1,0.18634,0.41083,0
THNSL1,OMM23,0.17664,0.42353,0
THNSL1,OMM25,0.30567,0.082725,0
THNSL2,921,0.095735,0.95588,0
THNSL2,Mel202,-0.021358,0.99689,0
THNSL2,Mel270,-0.013579,0.99438,0
THNSL2,Mel285,-0.080986,0.85752,0
THNSL2,MP38,-2.9248e-4,0.99165,0
THNSL2,MP41,-0.06448,0.92584,0
THNSL2,MP46,0.066332,0.88977,0
THNSL2,OMM1,-7.9444e-4,0.98416,0
THNSL2,OMM23,0.15107,0.54816,0
THNSL2,OMM25,0.050612,0.90813,0
THOC1,921,-0.45274,0.43858,0
THOC1,Mel202,-0.60301,0.20433,0
THOC1,Mel270,-0.61649,0.13167,0
THOC1,Mel285,-0.25144,0.48598,0
THOC1,MP38,-0.37759,0.2359,0
THOC1,MP41,-0.1313,0.78766,0
THOC1,MP46,-0.060563,0.89559,0
THOC1,OMM1,-0.90963,0.020539,1
THOC1,OMM23,-0.98816,0.017595,1
THOC1,OMM25,-0.9183,0.011984,1
THOC2,921,-1.6226,0,1
THOC2,Mel202,-2.3105,0,1
THOC2,Mel270,-2.1697,0,1
THOC2,Mel285,-1.9587,0,1
THOC2,MP38,-2.3928,0,1
THOC2,MP41,-1.3722,0,1
THOC2,MP46,-0.82434,0,1
THOC2,OMM1,-2.6256,0,1
THOC2,OMM23,-2.8016,0,1
THOC2,OMM25,-2.7503,0,1
THOC3,921,-0.8821,0.064698,0
THOC3,Mel202,-0.56685,0.24037,0
THOC3,Mel270,-0.8791,0.026786,1
THOC3,Mel285,-0.45072,0.1423,0
THOC3,MP38,-0.22969,0.56194,0
THOC3,MP41,-0.71468,0.02993,1
THOC3,MP46,-0.086569,0.83899,0
THOC3,OMM1,-1.016,0.0062016,1
THOC3,OMM23,-1.0941,0.012924,1
THOC3,OMM25,-0.84805,0.033149,1
THOC5,921,-0.48789,0.39003,0
THOC5,Mel202,-0.76552,0.085793,0
THOC5,Mel270,-1.037,0.011382,1
THOC5,Mel285,-0.36336,0.27475,0
THOC5,MP38,-0.3372,0.31535,0
THOC5,MP41,-0.57789,0.067189,0
THOC5,MP46,-0.12049,0.73663,0
THOC5,OMM1,-0.94733,0.014885,1
THOC5,OMM23,-0.78221,0.056237,0
THOC5,OMM25,-0.7528,0.065502,0
THOC6,921,-0.15864,0.83125,0
THOC6,Mel202,0.081267,0.83102,0
THOC6,Mel270,-0.35838,0.47175,0
THOC6,Mel285,0.026359,0.99568,0
THOC6,MP38,0.11618,0.68914,0
THOC6,MP41,-0.12161,0.81295,0
THOC6,MP46,0.076094,0.86645,0
THOC6,OMM1,-0.15281,0.83969,0
THOC6,OMM23,-0.0088205,0.99573,0
THOC6,OMM25,-0.16342,0.81318,0
THOC7,921,-0.44451,0.44765,0
THOC7,Mel202,-0.40904,0.45702,0
THOC7,Mel270,-0.61194,0.13379,0
THOC7,Mel285,0.12936,0.83026,0
THOC7,MP38,-0.25364,0.50221,0
THOC7,MP41,-0.22979,0.57365,0
THOC7,MP46,-0.056829,0.9027,0
THOC7,OMM1,-0.72841,0.068435,0
THOC7,OMM23,-0.57598,0.17926,0
THOC7,OMM25,-0.75447,0.064912,0
THOP1,921,0.017004,0.99023,0
THOP1,Mel202,0.006946,0.9663,0
THOP1,Mel270,-0.06631,0.93239,0
THOP1,Mel285,-0.11947,0.78494,0
THOP1,MP38,-0.10446,0.84632,0
THOP1,MP41,-0.069262,0.91576,0
THOP1,MP46,-0.16052,0.59853,0
THOP1,OMM1,0.008185,0.97292,0
THOP1,OMM23,0.036844,0.94375,0
THOP1,OMM25,-0.14133,0.84429,0
THPO,921,0.21545,0.81823,0
THPO,Mel202,0.14068,0.67489,0
THPO,Mel270,0.12452,0.70996,0
THPO,Mel285,-0.081799,0.85605,0
THPO,MP38,-0.038617,0.95731,0
THPO,MP41,0.047162,0.8905,0
THPO,MP46,0.074687,0.87185,0
THPO,OMM1,0.1031,0.77103,0
THPO,OMM23,0.016525,0.97658,0
THPO,OMM25,0.0067925,0.97379,0
THRA,921,-0.084372,0.90264,0
THRA,Mel202,-0.071295,0.95563,0
THRA,Mel270,-0.24638,0.65712,0
THRA,Mel285,0.14817,0.78522,0
THRA,MP38,-0.10383,0.8473,0
THRA,MP41,-0.14713,0.75045,0
THRA,MP46,-0.1453,0.65197,0
THRA,OMM1,-0.032591,0.98661,0
THRA,OMM23,-0.015539,0.99573,0
THRA,OMM25,0.061884,0.88424,0
THRAP3,921,-0.34056,0.59217,0
THRAP3,Mel202,-0.4109,0.45442,0
THRAP3,Mel270,-0.41991,0.37414,0
THRAP3,Mel285,-0.045452,0.91745,0
THRAP3,MP38,-0.22309,0.58262,0
THRAP3,MP41,-0.23828,0.55383,0
THRAP3,MP46,-0.12575,0.71914,0
THRAP3,OMM1,-0.24855,0.67822,0
THRAP3,OMM23,-0.20938,0.72633,0
THRAP3,OMM25,-0.11959,0.87855,0
THRB,921,0.36767,0.54331,0
THRB,Mel202,0.20306,0.45818,0
THRB,Mel270,0.19797,0.44834,0
THRB,Mel285,0.20619,0.62903,0
THRB,MP38,0.096841,0.76571,0
THRB,MP41,0.14085,0.55724,0
THRB,MP46,0.0028968,0.99837,0
THRB,OMM1,0.050804,0.91008,0
THRB,OMM23,0.17555,0.42544,0
THRB,OMM25,0.14601,0.63725,0
THRSP,921,-0.049801,0.9365,0
THRSP,Mel202,-0.349,0.54483,0
THRSP,Mel270,-0.26671,0.61733,0
THRSP,Mel285,-0.32788,0.34342,0
THRSP,MP38,-0.039943,0.95415,0
THRSP,MP41,-0.40201,0.24408,0
THRSP,MP46,0.068022,0.88558,0
THRSP,OMM1,-0.049271,0.9697,0
THRSP,OMM23,-0.20279,0.7434,0
THRSP,OMM25,-0.15469,0.82715,0
THSD1,921,0.33187,0.60891,0
THSD1,Mel202,0.15671,0.62615,0
THSD1,Mel270,0.15378,0.60736,0
THSD1,Mel285,0.20271,0.64063,0
THSD1,MP38,0.12401,0.65349,0
THSD1,MP41,0.02428,0.94123,0
THSD1,MP46,-0.071827,0.87469,0
THSD1,OMM1,0.079095,0.8458,0
THSD1,OMM23,0.091463,0.79863,0
THSD1,OMM25,0.14693,0.63267,0
THSD4,921,0.25967,0.74374,0
THSD4,Mel202,0.32521,0.089442,0
THSD4,Mel270,0.070563,0.85351,0
THSD4,Mel285,0.13642,0.81149,0
THSD4,MP38,0.065916,0.86165,0
THSD4,MP41,0.05489,0.86923,0
THSD4,MP46,0.058571,0.90855,0
THSD4,OMM1,0.043357,0.92574,0
THSD4,OMM23,0.059537,0.8917,0
THSD4,OMM25,0.071513,0.86246,0
THSD7A,921,0.44922,0.35829,0
THSD7A,Mel202,0.049901,0.89795,0
THSD7A,Mel270,0.044869,0.90208,0
THSD7A,Mel285,-0.032044,0.93231,0
THSD7A,MP38,-0.015888,0.99084,0
THSD7A,MP41,0.10658,0.69301,0
THSD7A,MP46,-0.0022942,0.9901,0
THSD7A,OMM1,0.077928,0.84863,0
THSD7A,OMM23,0.084127,0.82373,0
THSD7A,OMM25,0.08448,0.83431,0
THTPA,921,0.098326,0.93471,0
THTPA,Mel202,0.014434,0.92407,0
THTPA,Mel270,-0.079184,0.90808,0
THTPA,Mel285,0.034474,0.98114,0
THTPA,MP38,0.075803,0.75739,0
THTPA,MP41,0.031231,0.89186,0
THTPA,MP46,0.11006,0.62587,0
THTPA,OMM1,-0.062239,0.95959,0
THTPA,OMM23,0.0071368,0.97398,0
THTPA,OMM25,-0.25552,0.53545,0
THUMPD1,921,-0.098427,0.89233,0
THUMPD1,Mel202,-0.26841,0.67399,0
THUMPD1,Mel270,-0.21283,0.71409,0
THUMPD1,Mel285,-0.016276,0.95525,0
THUMPD1,MP38,-0.11155,0.83371,0
THUMPD1,MP41,-0.066189,0.92259,0
THUMPD1,MP46,-0.1686,0.57246,0
THUMPD1,OMM1,-0.21548,0.73893,0
THUMPD1,OMM23,-0.090316,0.91769,0
THUMPD1,OMM25,-0.29257,0.59456,0
THUMPD2,921,-0.054882,0.93093,0
THUMPD2,Mel202,0.11704,0.7406,0
THUMPD2,Mel270,-0.30957,0.54666,0
THUMPD2,Mel285,-0.11559,0.78921,0
THUMPD2,MP38,-0.10596,0.84612,0
THUMPD2,MP41,-0.047742,0.95065,0
THUMPD2,MP46,-0.010798,0.9777,0
THUMPD2,OMM1,-0.26217,0.65327,0
THUMPD2,OMM23,-0.30909,0.55594,0
THUMPD2,OMM25,-0.12972,0.86292,0
THUMPD3,921,0.31851,0.6381,0
THUMPD3,Mel202,0.30922,0.12128,0
THUMPD3,Mel270,0.23141,0.32014,0
THUMPD3,Mel285,0.23908,0.52317,0
THUMPD3,MP38,0.15071,0.51902,0
THUMPD3,MP41,0.19759,0.32764,0
THUMPD3,MP46,0.11816,0.71247,0
THUMPD3,OMM1,0.15115,0.58139,0
THUMPD3,OMM23,0.18142,0.40081,0
THUMPD3,OMM25,0.17882,0.50194,0
THY1,921,0.19624,0.84461,0
THY1,Mel202,0.19,0.50042,0
THY1,Mel270,-0.010855,0.99046,0
THY1,Mel285,-0.084886,0.85025,0
THY1,MP38,0.084702,0.81187,0
THY1,MP41,-0.13659,0.77551,0
THY1,MP46,-0.0016634,0.9908,0
THY1,OMM1,0.070415,0.86999,0
THY1,OMM23,0.17272,0.44102,0
THY1,OMM25,0.038781,0.93129,0
THYN1,921,0.039306,0.99893,0
THYN1,Mel202,0.10772,0.76214,0
THYN1,Mel270,0.114,0.74476,0
THYN1,Mel285,-0.12336,0.77912,0
THYN1,MP38,0.073957,0.83825,0
THYN1,MP41,-0.22233,0.58481,0
THYN1,MP46,0.12553,0.67426,0
THYN1,OMM1,0.098532,0.79048,0
THYN1,OMM23,0.20413,0.29284,0
THYN1,OMM25,0.041188,0.92673,0
TIA1,921,-0.15133,0.83836,0
TIA1,Mel202,0.23096,0.36008,0
TIA1,Mel270,0.04996,0.89259,0
TIA1,Mel285,0.14259,0.79622,0
TIA1,MP38,0.040604,0.92443,0
TIA1,MP41,-0.050379,0.94578,0
TIA1,MP46,0.10908,0.75048,0
TIA1,OMM1,-0.035794,0.98291,0
TIA1,OMM23,0.12692,0.6598,0
TIA1,OMM25,0.046431,0.91639,0
TIAF1,921,0.003324,0.9792,0
TIAF1,Mel202,0.046812,0.90279,0
TIAF1,Mel270,-0.082569,0.91004,0
TIAF1,Mel285,0.11261,0.87163,0
TIAF1,MP38,0.015541,0.9683,0
TIAF1,MP41,-0.02952,0.9756,0
TIAF1,MP46,-0.023105,0.96226,0
TIAF1,OMM1,0.030505,0.94549,0
TIAF1,OMM23,-0.061522,0.95787,0
TIAF1,OMM25,0.062936,0.88195,0
TIAL1,921,0.18002,0.86936,0
TIAL1,Mel202,-0.03568,0.99384,0
TIAL1,Mel270,0.16021,0.58708,0
TIAL1,Mel285,-0.17542,0.6687,0
TIAL1,MP38,0.1111,0.71287,0
TIAL1,MP41,0.18364,0.38435,0
TIAL1,MP46,0.023138,0.97174,0
TIAL1,OMM1,-0.010528,0.99284,0
