Gene stable ID	Gene stable ID version	Gene name	HGNC symbol	HGNC ID
ENSG00000146830	ENSG00000146830.11	GIGYF1	GIGYF1	HGNC:9126
ENSG00000149136	ENSG00000149136.9	SSRP1	SSRP1	HGNC:11327
ENSG00000198198	ENSG00000198198.17	SZT2	SZT2	HGNC:29040
ENSG00000198053	ENSG00000198053.12	SIRPA	SIRPA	HGNC:9662
ENSG00000073146	ENSG00000073146.17	MOV10L1	MOV10L1	HGNC:7201
ENSG00000282147	ENSG00000282147.1	FAM20C	FAM20C	HGNC:22140
ENSG00000187109	ENSG00000187109.15	NAP1L1	NAP1L1	HGNC:7637
ENSG00000165806	ENSG00000165806.21	CASP7	CASP7	HGNC:1508
ENSG00000156575	ENSG00000156575.2	PRG3	PRG3	HGNC:9363
ENSG00000151093	ENSG00000151093.8	OXSM	OXSM	HGNC:26063
ENSG00000186652	ENSG00000186652.10	PRG2	PRG2	HGNC:9362
ENSG00000138386	ENSG00000138386.17	NAB1	NAB1	HGNC:7626
ENSG00000183765	ENSG00000183765.24	CHEK2	CHEK2	HGNC:16627
ENSG00000101327	ENSG00000101327.9	PDYN	PDYN	HGNC:8820
ENSG00000164535	ENSG00000164535.15	DAGLB	DAGLB	HGNC:28923
ENSG00000204396	ENSG00000204396.11	VWA7	VWA7	HGNC:13939
ENSG00000214160	ENSG00000214160.10	ALG3	ALG3	HGNC:23056
ENSG00000125843	ENSG00000125843.12	AP5S1	AP5S1	HGNC:15875
ENSG00000204673	ENSG00000204673.11	AKT1S1	AKT1S1	HGNC:28426
ENSG00000173253	ENSG00000173253.16	DMRT2	DMRT2	HGNC:2935
ENSG00000213722	ENSG00000213722.10	DDAH2	DDAH2	HGNC:2716
ENSG00000140854	ENSG00000140854.13	KATNB1	KATNB1	HGNC:6217
ENSG00000132639	ENSG00000132639.15	SNAP25	SNAP25	HGNC:11132
ENSG00000149761	ENSG00000149761.9	NUDT22	NUDT22	HGNC:28189
ENSG00000198924	ENSG00000198924.8	DCLRE1A	DCLRE1A	HGNC:17660
ENSG00000061918	ENSG00000061918.14	GUCY1B1	GUCY1B1	HGNC:4687
ENSG00000250565	ENSG00000250565.7	ATP6V1E2	ATP6V1E2	HGNC:18125
ENSG00000148343	ENSG00000148343.19	MIGA2	MIGA2	HGNC:23621
ENSG00000275566	ENSG00000275566.4	KIR3DL2	KIR3DL2	HGNC:6339
ENSG00000136240	ENSG00000136240.10	KDELR2	KDELR2	HGNC:6305
ENSG00000288422	ENSG00000288422.1	ARHGEF35	ARHGEF35	HGNC:33846
ENSG00000173486	ENSG00000173486.14	FKBP2	FKBP2	HGNC:3718
ENSG00000119729	ENSG00000119729.12	RHOQ	RHOQ	HGNC:17736
ENSG00000148735	ENSG00000148735.16	PLEKHS1	PLEKHS1	HGNC:26285
ENSG00000130733	ENSG00000130733.11	YIPF2	YIPF2	HGNC:28476
ENSG00000125817	ENSG00000125817.8	CENPB	CENPB	HGNC:1852
ENSG00000101224	ENSG00000101224.18	CDC25B	CDC25B	HGNC:1726
ENSG00000164889	ENSG00000164889.15	SLC4A2	SLC4A2	HGNC:11028
ENSG00000284933	ENSG00000284933.2	ARHGEF5	ARHGEF5	HGNC:13209
ENSG00000241119	ENSG00000241119.2	UGT1A9	UGT1A9	HGNC:12541
ENSG00000024048	ENSG00000024048.11	UBR2	UBR2	HGNC:21289
ENSG00000145907	ENSG00000145907.16	G3BP1	G3BP1	HGNC:30292
ENSG00000086717	ENSG00000086717.19	PPEF1	PPEF1	HGNC:9243
ENSG00000125445	ENSG00000125445.11	MRPS7	MRPS7	HGNC:14499
ENSG00000275564	ENSG00000275564.4	FCAR	FCAR	HGNC:3608
ENSG00000095627	ENSG00000095627.10	TDRD1	TDRD1	HGNC:11712
ENSG00000021762	ENSG00000021762.20	OSBPL5	OSBPL5	HGNC:16392
ENSG00000163888	ENSG00000163888.4	CAMK2N2	CAMK2N2	HGNC:24197
ENSG00000112619	ENSG00000112619.8	PRPH2	PRPH2	HGNC:9942
ENSG00000124659	ENSG00000124659.7	TBCC	TBCC	HGNC:11580
ENSG00000116793	ENSG00000116793.16	PHTF1	PHTF1	HGNC:8939
ENSG00000167165	ENSG00000167165.19	UGT1A6	UGT1A6	HGNC:12538
ENSG00000083799	ENSG00000083799.18	CYLD	CYLD	HGNC:2584
ENSG00000196305	ENSG00000196305.19	IARS1	IARS1	HGNC:5330
ENSG00000112357	ENSG00000112357.14	PEX7	PEX7	HGNC:8860
ENSG00000105341	ENSG00000105341.19	DMAC2	DMAC2	HGNC:25496
ENSG00000125454	ENSG00000125454.12	SLC25A19	SLC25A19	HGNC:14409
ENSG00000175166	ENSG00000175166.17	PSMD2	PSMD2	HGNC:9559
ENSG00000107816	ENSG00000107816.17	LZTS2	LZTS2	HGNC:29381
ENSG00000182747	ENSG00000182747.5	SLC35D3	SLC35D3	HGNC:15621
ENSG00000165568	ENSG00000165568.18	AKR1E2	AKR1E2	HGNC:23437
ENSG00000242574	ENSG00000242574.9	HLA-DMB	HLA-DMB	HGNC:4935
ENSG00000196159	ENSG00000196159.14	FAT4	FAT4	HGNC:23109
ENSG00000204257	ENSG00000204257.15	HLA-DMA	HLA-DMA	HGNC:4934
ENSG00000266964	ENSG00000266964.6	FXYD1	FXYD1	HGNC:4025
ENSG00000067992	ENSG00000067992.17	PDK3	PDK3	HGNC:8811
ENSG00000273535	ENSG00000273535.4	NCR1	NCR1	HGNC:6731
ENSG00000241635	ENSG00000241635.8	UGT1A1	UGT1A1	HGNC:12530
ENSG00000123485	ENSG00000123485.12	HJURP	HJURP	HGNC:25444
ENSG00000126947	ENSG00000126947.13	ARMCX1	ARMCX1	HGNC:18073
ENSG00000180992	ENSG00000180992.7	MRPL14	MRPL14	HGNC:14279
ENSG00000134851	ENSG00000134851.13	TMEM165	TMEM165	HGNC:30760
ENSG00000137216	ENSG00000137216.19	TMEM63B	TMEM63B	HGNC:17735
ENSG00000198960	ENSG00000198960.11	ARMCX6	ARMCX6	HGNC:26094
ENSG00000117525	ENSG00000117525.14	F3	F3	HGNC:3541
ENSG00000177885	ENSG00000177885.15	GRB2	GRB2	HGNC:4566
ENSG00000282152	ENSG00000282152.1	DLGAP2	DLGAP2	HGNC:2906
ENSG00000102401	ENSG00000102401.20	ARMCX3	ARMCX3	HGNC:24065
ENSG00000101384	ENSG00000101384.12	JAG1	JAG1	HGNC:6188
ENSG00000187134	ENSG00000187134.14	AKR1C1	AKR1C1	HGNC:384
ENSG00000170561	ENSG00000170561.13	IRX2	IRX2	HGNC:14359
ENSG00000144481	ENSG00000144481.17	TRPM8	TRPM8	HGNC:17961
ENSG00000198162	ENSG00000198162.12	MAN1A2	MAN1A2	HGNC:6822
ENSG00000169252	ENSG00000169252.6	ADRB2	ADRB2	HGNC:286
ENSG00000121211	ENSG00000121211.8	MND1	MND1	HGNC:24839
ENSG00000164287	ENSG00000164287.13	CDC20B	CDC20B	HGNC:24222
ENSG00000274348	ENSG00000274348.2	TRPV5	TRPV5	HGNC:3145
ENSG00000198258	ENSG00000198258.11	UBL5	UBL5	HGNC:13736
ENSG00000278173	ENSG00000278173.4	NLRP7	NLRP7	HGNC:22947
ENSG00000184867	ENSG00000184867.14	ARMCX2	ARMCX2	HGNC:16869
ENSG00000108298	ENSG00000108298.12	RPL19	RPL19	HGNC:10312
ENSG00000171517	ENSG00000171517.6	LPAR3	LPAR3	HGNC:14298
ENSG00000134461	ENSG00000134461.16	ANKRD16	ANKRD16	HGNC:23471
ENSG00000137225	ENSG00000137225.13	CAPN11	CAPN11	HGNC:1478
ENSG00000163633	ENSG00000163633.12	C4orf36	C4orf36	HGNC:28386
ENSG00000115268	ENSG00000115268.10	RPS15	RPS15	HGNC:10388
ENSG00000203864	ENSG00000203864.3	LINC02868	LINC02868	HGNC:32040
ENSG00000164403	ENSG00000164403.15	SHROOM1	SHROOM1	HGNC:24084
ENSG00000143079	ENSG00000143079.15	CTTNBP2NL	CTTNBP2NL	HGNC:25330
ENSG00000110619	ENSG00000110619.18	CARS1	CARS1	HGNC:1493
ENSG00000275821	ENSG00000275821.2	LLCFC1	LLCFC1	HGNC:21750
ENSG00000134452	ENSG00000134452.20	FBH1	FBH1	HGNC:13620
ENSG00000276971	ENSG00000276971.2	TRPV6	TRPV6	HGNC:14006
ENSG00000173947	ENSG00000173947.14	CIMAP3	CIMAP3	HGNC:27009
ENSG00000128596	ENSG00000128596.17	CCDC136	CCDC136	HGNC:22225
ENSG00000131437	ENSG00000131437.16	KIF3A	KIF3A	HGNC:6319
ENSG00000145332	ENSG00000145332.14	KLHL8	KLHL8	HGNC:18644
ENSG00000181222	ENSG00000181222.19	POLR2A	POLR2A	HGNC:9187
ENSG00000125815	ENSG00000125815.9	CST8	CST8	HGNC:2480
ENSG00000171453	ENSG00000171453.20	POLR1C	POLR1C	HGNC:20194
ENSG00000169249	ENSG00000169249.14	ZRSR2	ZRSR2	HGNC:23019
ENSG00000183018	ENSG00000183018.9	SPNS2	SPNS2	HGNC:26992
ENSG00000134198	ENSG00000134198.10	TSPAN2	TSPAN2	HGNC:20659
ENSG00000007255	ENSG00000007255.10	TRAPPC6A	TRAPPC6A	HGNC:23069
ENSG00000101407	ENSG00000101407.13	TTI1	TTI1	HGNC:29029
ENSG00000152102	ENSG00000152102.18	FAM168B	FAM168B	HGNC:27016
ENSG00000166971	ENSG00000166971.17	AKTIP	AKTIP	HGNC:16710
ENSG00000132382	ENSG00000132382.15	MYBBP1A	MYBBP1A	HGNC:7546
ENSG00000274247	ENSG00000274247.4	PRSS1	PRSS1	HGNC:9475
ENSG00000101413	ENSG00000101413.12	RPRD1B	RPRD1B	HGNC:16209
ENSG00000196440	ENSG00000196440.12	ARMCX4	ARMCX4	HGNC:28615
ENSG00000168661	ENSG00000168661.15	ZNF30	ZNF30	HGNC:13090
ENSG00000008869	ENSG00000008869.12	HEATR5B	HEATR5B	HGNC:29273
ENSG00000114867	ENSG00000114867.22	EIF4G1	EIF4G1	HGNC:3296
ENSG00000117620	ENSG00000117620.15	SLC35A3	SLC35A3	HGNC:11023
ENSG00000198959	ENSG00000198959.12	TGM2	TGM2	HGNC:11778
ENSG00000184905	ENSG00000184905.9	TCEAL2	TCEAL2	HGNC:29818
ENSG00000128524	ENSG00000128524.5	ATP6V1F	ATP6V1F	HGNC:16832
ENSG00000184515	ENSG00000184515.11	BEX5	BEX5	HGNC:27990
ENSG00000184983	ENSG00000184983.11	NDUFA6	NDUFA6	HGNC:7690
ENSG00000100197	ENSG00000100197.23	CYP2D6	CYP2D6	HGNC:2625
ENSG00000166398	ENSG00000166398.14	GARRE1	GARRE1	HGNC:29016
ENSG00000157514	ENSG00000157514.18	TSC22D3	TSC22D3	HGNC:3051
ENSG00000158457	ENSG00000158457.6	TSPAN33	TSPAN33	HGNC:28743
ENSG00000278062	ENSG00000278062.2	ZNF251	ZNF251	HGNC:13045
ENSG00000128602	ENSG00000128602.11	SMO	SMO	HGNC:11119
ENSG00000170509	ENSG00000170509.12	HSD17B13	HSD17B13	HGNC:18685
ENSG00000204991	ENSG00000204991.11	SPIRE2	SPIRE2	HGNC:30623
ENSG00000149633	ENSG00000149633.12	KIAA1755	KIAA1755	HGNC:29372
ENSG00000275482	ENSG00000275482.4	EPHB6	EPHB6	HGNC:3396
ENSG00000213096	ENSG00000213096.11	ZNF254	ZNF254	HGNC:13047
ENSG00000167741	ENSG00000167741.11	GGT6	GGT6	HGNC:26891
ENSG00000115816	ENSG00000115816.15	CEBPZ	CEBPZ	HGNC:24218
ENSG00000198189	ENSG00000198189.11	HSD17B11	HSD17B11	HGNC:22960
ENSG00000078237	ENSG00000078237.7	TIGAR	TIGAR	HGNC:1185
ENSG00000155508	ENSG00000155508.14	CNOT8	CNOT8	HGNC:9207
ENSG00000101425	ENSG00000101425.15	BPI	BPI	HGNC:1095
ENSG00000106571	ENSG00000106571.15	GLI3	GLI3	HGNC:4319
ENSG00000186416	ENSG00000186416.18	NKRF	NKRF	HGNC:19374
ENSG00000188176	ENSG00000188176.12	SMTNL2	SMTNL2	HGNC:24764
ENSG00000118972	ENSG00000118972.3	FGF23	FGF23	HGNC:3680
ENSG00000196724	ENSG00000196724.13	ZNF418	ZNF418	HGNC:20647
ENSG00000118971	ENSG00000118971.9	CCND2	CCND2	HGNC:1583
ENSG00000003509	ENSG00000003509.16	NDUFAF7	NDUFAF7	HGNC:28816
ENSG00000137207	ENSG00000137207.12	YIPF3	YIPF3	HGNC:21023
ENSG00000161905	ENSG00000161905.13	ALOX15	ALOX15	HGNC:433
ENSG00000169933	ENSG00000169933.17	FRMPD4	FRMPD4	HGNC:29007
ENSG00000151615	ENSG00000151615.3	POU4F2	POU4F2	HGNC:9219
ENSG00000183172	ENSG00000183172.9	SMDT1	SMDT1	HGNC:25055
ENSG00000171827	ENSG00000171827.11	ZNF570	ZNF570	HGNC:26416
ENSG00000135414	ENSG00000135414.10	GDF11	GDF11	HGNC:4216
ENSG00000141002	ENSG00000141002.20	TCF25	TCF25	HGNC:29181
ENSG00000198515	ENSG00000198515.16	CNGA1	CNGA1	HGNC:2148
ENSG00000099901	ENSG00000099901.18	RANBP1	RANBP1	HGNC:9847
ENSG00000205323	ENSG00000205323.9	SARNP	SARNP	HGNC:24432
ENSG00000198814	ENSG00000198814.14	GK	GK	HGNC:4289
ENSG00000141456	ENSG00000141456.16	PELP1	PELP1	HGNC:30134
ENSG00000126246	ENSG00000126246.10	IGFLR1	IGFLR1	HGNC:23620
ENSG00000170419	ENSG00000170419.11	VSTM2A	VSTM2A	HGNC:28499
ENSG00000136868	ENSG00000136868.11	SLC31A1	SLC31A1	HGNC:11016
ENSG00000163291	ENSG00000163291.14	PAQR3	PAQR3	HGNC:30130
ENSG00000134470	ENSG00000134470.21	IL15RA	IL15RA	HGNC:5978
ENSG00000101040	ENSG00000101040.20	ZMYND8	ZMYND8	HGNC:9397
ENSG00000176386	ENSG00000176386.9	CDC26	CDC26	HGNC:17839
ENSG00000282607	ENSG00000282607.1	MGAM	MGAM	HGNC:7043
ENSG00000136875	ENSG00000136875.13	PRPF4	PRPF4	HGNC:17349
ENSG00000110090	ENSG00000110090.13	CPT1A	CPT1A	HGNC:2328
ENSG00000115825	ENSG00000115825.11	PRKD3	PRKD3	HGNC:9408
ENSG00000161265	ENSG00000161265.15	U2AF1L4	U2AF1L4	HGNC:23020
ENSG00000123353	ENSG00000123353.10	ORMDL2	ORMDL2	HGNC:16037
ENSG00000105926	ENSG00000105926.16	PALS2	PALS2	HGNC:18167
ENSG00000277006	ENSG00000277006.2	DEFB104B	DEFB104B	HGNC:26165
ENSG00000274729	ENSG00000274729.1	DEFB105B	DEFB105B	HGNC:29930
ENSG00000056487	ENSG00000056487.17	PHF21B	PHF21B	HGNC:25161
ENSG00000276785	ENSG00000276785.4	PRSS58	PRSS58	HGNC:39125
ENSG00000274540	ENSG00000274540.2	PRR23D1	PRR23D1	HGNC:49420
ENSG00000123342	ENSG00000123342.16	MMP19	MMP19	HGNC:7165
ENSG00000164306	ENSG00000164306.11	PRIMPOL	PRIMPOL	HGNC:26575
ENSG00000275444	ENSG00000275444.2	DEFB4B	DEFB4B	HGNC:30193
ENSG00000141480	ENSG00000141480.18	ARRB2	ARRB2	HGNC:712
ENSG00000124571	ENSG00000124571.18	XPO5	XPO5	HGNC:17675
ENSG00000273641	ENSG00000273641.2	DEFB103B	DEFB103B	HGNC:31702
ENSG00000274195	ENSG00000274195.2	ZNF705G	ZNF705G	HGNC:37134
ENSG00000277530	ENSG00000277530.1	DEFB107B	DEFB107B	HGNC:31918
ENSG00000205155	ENSG00000205155.8	PSENEN	PSENEN	HGNC:30100
ENSG00000274405	ENSG00000274405.4	SPAG11B	SPAG11B	HGNC:14534
ENSG00000136267	ENSG00000136267.14	DGKB	DGKB	HGNC:2850
ENSG00000165188	ENSG00000165188.14	RNF183	RNF183	HGNC:28721
ENSG00000276615	ENSG00000276615.2	KEL	KEL	HGNC:6308
ENSG00000115828	ENSG00000115828.17	QPCT	QPCT	HGNC:9753
ENSG00000184208	ENSG00000184208.13	C22orf46P	C22orf46P	HGNC:26294
ENSG00000267796	ENSG00000267796.8	LIN37	LIN37	HGNC:33234
ENSG00000119411	ENSG00000119411.11	BSPRY	BSPRY	HGNC:18232
ENSG00000102038	ENSG00000102038.16	SMARCA1	SMARCA1	HGNC:11097
ENSG00000065357	ENSG00000065357.20	DGKA	DGKA	HGNC:2849
ENSG00000119431	ENSG00000119431.10	HDHD3	HDHD3	HGNC:28171
ENSG00000275794	ENSG00000275794.2	DEFB106B	DEFB106B	HGNC:28879
ENSG00000184792	ENSG00000184792.16	OSBP2	OSBP2	HGNC:8504
ENSG00000162688	ENSG00000162688.17	AGL	AGL	HGNC:321
ENSG00000258839	ENSG00000258839.4	MC1R	MC1R	HGNC:6929
ENSG00000148218	ENSG00000148218.16	ALAD	ALAD	HGNC:395
ENSG00000158985	ENSG00000158985.14	CDC42SE2	CDC42SE2	HGNC:18547
ENSG00000151725	ENSG00000151725.12	CENPU	CENPU	HGNC:21348
ENSG00000004776	ENSG00000004776.13	HSPB6	HSPB6	HGNC:26511
ENSG00000163171	ENSG00000163171.8	CDC42EP3	CDC42EP3	HGNC:16943
ENSG00000197345	ENSG00000197345.13	MRPL21	MRPL21	HGNC:14479
ENSG00000104903	ENSG00000104903.5	LYL1	LYL1	HGNC:6734
ENSG00000141013	ENSG00000141013.17	GAS8	GAS8	HGNC:4166
ENSG00000167775	ENSG00000167775.11	CD320	CD320	HGNC:16692
ENSG00000170734	ENSG00000170734.12	POLH	POLH	HGNC:9181
ENSG00000164266	ENSG00000164266.11	SPINK1	SPINK1	HGNC:11244
ENSG00000173166	ENSG00000173166.18	RAPH1	RAPH1	HGNC:14436
ENSG00000267855	ENSG00000267855.6	NDUFA7	NDUFA7	HGNC:7691
ENSG00000004866	ENSG00000004866.22	ST7	ST7	HGNC:11351
ENSG00000050748	ENSG00000050748.18	MAPK9	MAPK9	HGNC:6886
ENSG00000172938	ENSG00000172938.3	MRGPRD	MRGPRD	HGNC:29626
ENSG00000148229	ENSG00000148229.13	POLE3	POLE3	HGNC:13546
ENSG00000162341	ENSG00000162341.18	TPCN2	TPCN2	HGNC:20820
ENSG00000172432	ENSG00000172432.19	GTPBP2	GTPBP2	HGNC:4670
ENSG00000157653	ENSG00000157653.12	C9orf43	C9orf43	HGNC:23570
ENSG00000233927	ENSG00000233927.5	RPS28	RPS28	HGNC:10418
ENSG00000221819	ENSG00000221819.6	GAS8-AS1	GAS8-AS1	HGNC:1197
ENSG00000003249	ENSG00000003249.15	DBNDD1	DBNDD1	HGNC:28455
ENSG00000168769	ENSG00000168769.14	TET2	TET2	HGNC:25941
ENSG00000167772	ENSG00000167772.12	ANGPTL4	ANGPTL4	HGNC:16039
ENSG00000067064	ENSG00000067064.13	IDI1	IDI1	HGNC:5387
ENSG00000124688	ENSG00000124688.14	MAD2L1BP	MAD2L1BP	HGNC:21059
ENSG00000122126	ENSG00000122126.18	OCRL	OCRL	HGNC:8108
ENSG00000172426	ENSG00000172426.16	RSPH9	RSPH9	HGNC:21057
ENSG00000188352	ENSG00000188352.13	FOCAD	FOCAD	HGNC:23377
ENSG00000151033	ENSG00000151033.10	LYZL2	LYZL2	HGNC:29613
ENSG00000070915	ENSG00000070915.10	SLC12A3	SLC12A3	HGNC:10912
ENSG00000138684	ENSG00000138684.9	IL21	IL21	HGNC:6005
ENSG00000096088	ENSG00000096088.16	PGC	PGC	HGNC:8890
ENSG00000161920	ENSG00000161920.11	MED11	MED11	HGNC:32687
ENSG00000278728	ENSG00000278728.2	CNTNAP2	CNTNAP2	HGNC:13830
ENSG00000185236	ENSG00000185236.12	RAB11B	RAB11B	HGNC:9761
ENSG00000141497	ENSG00000141497.14	ZMYND15	ZMYND15	HGNC:20997
ENSG00000137218	ENSG00000137218.10	FRS3	FRS3	HGNC:16970
ENSG00000181004	ENSG00000181004.10	BBS12	BBS12	HGNC:26648
ENSG00000095585	ENSG00000095585.18	BLNK	BLNK	HGNC:14211
ENSG00000013563	ENSG00000013563.14	DNASE1L1	DNASE1L1	HGNC:2957
ENSG00000185049	ENSG00000185049.16	NELFA	NELFA	HGNC:12768
ENSG00000110344	ENSG00000110344.10	UBE4A	UBE4A	HGNC:12499
ENSG00000133246	ENSG00000133246.12	PRAM1	PRAM1	HGNC:30091
ENSG00000278224	ENSG00000278224.7	PRICKLE4	PRICKLE4	HGNC:16805
ENSG00000142484	ENSG00000142484.7	TM4SF5	TM4SF5	HGNC:11857
ENSG00000182853	ENSG00000182853.12	VMO1	VMO1	HGNC:30387
ENSG00000133250	ENSG00000133250.14	ZNF414	ZNF414	HGNC:20630
ENSG00000182327	ENSG00000182327.8	GLTPD2	GLTPD2	HGNC:33756
ENSG00000142507	ENSG00000142507.10	PSMB6	PSMB6	HGNC:9543
ENSG00000156508	ENSG00000156508.19	EEF1A1	EEF1A1	HGNC:3189
ENSG00000105467	ENSG00000105467.9	SYNGR4	SYNGR4	HGNC:11502
ENSG00000129219	ENSG00000129219.14	PLD2	PLD2	HGNC:9068
ENSG00000185818	ENSG00000185818.8	NAT8L	NAT8L	HGNC:26742
ENSG00000105438	ENSG00000105438.9	KDELR1	KDELR1	HGNC:6304
ENSG00000125962	ENSG00000125962.16	ARMCX5	ARMCX5	HGNC:25772
ENSG00000184276	ENSG00000184276.3	DEFB108B	DEFB108B	HGNC:29966
ENSG00000109685	ENSG00000109685.19	NSD2	NSD2	HGNC:12766
ENSG00000105447	ENSG00000105447.13	GRWD1	GRWD1	HGNC:21270
ENSG00000160219	ENSG00000160219.12	GAB3	GAB3	HGNC:17515
ENSG00000188921	ENSG00000188921.14	HACD4	HACD4	HGNC:20920
ENSG00000188487	ENSG00000188487.12	INSC	INSC	HGNC:33116
ENSG00000005448	ENSG00000005448.17	WDR54	WDR54	HGNC:25770
ENSG00000171855	ENSG00000171855.7	IFNB1	IFNB1	HGNC:5434
ENSG00000197226	ENSG00000197226.13	TBC1D9B	TBC1D9B	HGNC:29097
ENSG00000177047	ENSG00000177047.7	IFNW1	IFNW1	HGNC:5448
ENSG00000137080	ENSG00000137080.4	IFNA21	IFNA21	HGNC:5424
ENSG00000182324	ENSG00000182324.7	KCNJ14	KCNJ14	HGNC:6260
ENSG00000051108	ENSG00000051108.15	HERPUD1	HERPUD1	HGNC:13744
ENSG00000088002	ENSG00000088002.12	SULT2B1	SULT2B1	HGNC:11459
ENSG00000148396	ENSG00000148396.19	SEC16A	SEC16A	HGNC:29006
ENSG00000203870	ENSG00000203870.6	SMIM9	SMIM9	HGNC:41915
ENSG00000184574	ENSG00000184574.10	LPAR5	LPAR5	HGNC:13307
ENSG00000102362	ENSG00000102362.16	SYTL4	SYTL4	HGNC:15588
ENSG00000282665	ENSG00000282665.1	ERICH1	ERICH1	HGNC:27234
ENSG00000177202	ENSG00000177202.3	SPACA4	SPACA4	HGNC:16441
ENSG00000115274	ENSG00000115274.15	INO80B	INO80B	HGNC:13324
ENSG00000111644	ENSG00000111644.8	ACRBP	ACRBP	HGNC:17195
ENSG00000063177	ENSG00000063177.13	RPL18	RPL18	HGNC:10310
ENSG00000250423	ENSG00000250423.3	KIAA1210	KIAA1210	HGNC:29218
ENSG00000070413	ENSG00000070413.21	DGCR2	DGCR2	HGNC:2845
ENSG00000239779	ENSG00000239779.7	WBP1	WBP1	HGNC:12737
ENSG00000141503	ENSG00000141503.17	MINK1	MINK1	HGNC:17565
ENSG00000089472	ENSG00000089472.18	HEPH	HEPH	HGNC:4866
ENSG00000080298	ENSG00000080298.16	RFX3	RFX3	HGNC:9984
ENSG00000111653	ENSG00000111653.20	ING4	ING4	HGNC:19423
ENSG00000277607	ENSG00000277607.4	VSTM1	VSTM1	HGNC:29455
ENSG00000063176	ENSG00000063176.16	SPHK2	SPHK2	HGNC:18859
ENSG00000204822	ENSG00000204822.7	MRPL53	MRPL53	HGNC:16684
ENSG00000082074	ENSG00000082074.19	FYB1	FYB1	HGNC:4036
ENSG00000115282	ENSG00000115282.21	TTC31	TTC31	HGNC:25759
ENSG00000087237	ENSG00000087237.12	CETP	CETP	HGNC:1869
ENSG00000100219	ENSG00000100219.17	XBP1	XBP1	HGNC:12801
ENSG00000273875	ENSG00000273875.1	TARM1	TARM1	HGNC:37250
ENSG00000278378	ENSG00000278378.4	OSCAR	OSCAR	HGNC:29960
ENSG00000186575	ENSG00000186575.20	NF2	NF2	HGNC:7773
ENSG00000197106	ENSG00000197106.7	SLC6A17	SLC6A17	HGNC:31399
ENSG00000105516	ENSG00000105516.11	DBP	DBP	HGNC:2697
ENSG00000274488	ENSG00000274488.4	LY6H	LY6H	HGNC:6728
ENSG00000107104	ENSG00000107104.21	KANK1	KANK1	HGNC:19309
ENSG00000185946	ENSG00000185946.16	RNPC3	RNPC3	HGNC:18666
ENSG00000063180	ENSG00000063180.9	CA11	CA11	HGNC:1370
ENSG00000115289	ENSG00000115289.14	PCGF1	PCGF1	HGNC:17615
ENSG00000277722	ENSG00000277722.1	NDUFA3	NDUFA3	HGNC:7686
ENSG00000165312	ENSG00000165312.7	OTUD1	OTUD1	HGNC:27346
ENSG00000120549	ENSG00000120549.19	KIAA1217	KIAA1217	HGNC:25428
ENSG00000276022	ENSG00000276022.1	TFPT	TFPT	HGNC:13630
ENSG00000278812	ENSG00000278812.2	LY6S-AS1	LY6S-AS1	HGNC:26731
ENSG00000274144	ENSG00000274144.4	PRPF31	PRPF31	HGNC:15446
ENSG00000080854	ENSG00000080854.16	IGSF9B	IGSF9B	HGNC:32326
ENSG00000164597	ENSG00000164597.15	COG5	COG5	HGNC:14857
ENSG00000278032	ENSG00000278032.2	LY6E	LY6E	HGNC:6727
ENSG00000105518	ENSG00000105518.14	TMEM205	TMEM205	HGNC:29631
ENSG00000115297	ENSG00000115297.11	TLX2	TLX2	HGNC:5057
ENSG00000277615	ENSG00000277615.4	CNOT3	CNOT3	HGNC:7879
ENSG00000144045	ENSG00000144045.14	DQX1	DQX1	HGNC:20410
ENSG00000258659	ENSG00000258659.7	TRIM34	TRIM34	HGNC:10063
ENSG00000164172	ENSG00000164172.20	MOCS2	MOCS2	HGNC:7193
ENSG00000140848	ENSG00000140848.17	CPNE2	CPNE2	HGNC:2315
ENSG00000170426	ENSG00000170426.2	SDR9C7	SDR9C7	HGNC:29958
ENSG00000162627	ENSG00000162627.17	SNX7	SNX7	HGNC:14971
ENSG00000166856	ENSG00000166856.3	GPR182	GPR182	HGNC:13708
ENSG00000166860	ENSG00000166860.3	ZBTB39	ZBTB39	HGNC:29014
ENSG00000166863	ENSG00000166863.13	TAC3	TAC3	HGNC:11521
ENSG00000115307	ENSG00000115307.17	AUP1	AUP1	HGNC:891
ENSG00000278257	ENSG00000278257.1	LENG1	LENG1	HGNC:15502
ENSG00000134802	ENSG00000134802.18	SLC43A3	SLC43A3	HGNC:17466
ENSG00000134247	ENSG00000134247.10	PTGFRN	PTGFRN	HGNC:9601
ENSG00000183401	ENSG00000183401.12	CCDC159	CCDC159	HGNC:26996
ENSG00000274194	ENSG00000274194.4	MBOAT7	MBOAT7	HGNC:15505
ENSG00000197150	ENSG00000197150.13	ABCB8	ABCB8	HGNC:49
ENSG00000162664	ENSG00000162664.17	ZNF326	ZNF326	HGNC:14104
ENSG00000278712	ENSG00000278712.4	TSEN34	TSEN34	HGNC:15506
ENSG00000108556	ENSG00000108556.10	CHRNE	CHRNE	HGNC:1966
ENSG00000102931	ENSG00000102931.8	ARL2BP	ARL2BP	HGNC:17146
ENSG00000234495	ENSG00000234495.7	TRIM27	TRIM27	HGNC:9975
ENSG00000277079	ENSG00000277079.3	RPS9	RPS9	HGNC:10442
